BARRA;PRODUCTO;FAM;DESCPROD;LABORATORIO;FECLOTE;NETO;PEDIDO;TOTAL NETO;SALDO
SEAN1302;SEAN1302;FAR;KORALEN PERRO COM 20 MG X 10;VETERINARIA CENTROVET;46113;5200;;;50
SEAN1303;SEAN1303;FAR;KOTEX  TOALLA NOCTURNA TELA LARGA C/A X 6 UND;KIMBERLY CLARK;46357;848;;;50
SEAN1304;SEAN1304;FAR;KOTEX PROTECTOR DIARIO LARGO PURO Y NATURAL X 48 UND;KIMBERLY CLARK;46388;2274;;;50
SEAN1305;SEAN1305;FAR;KOTEX PROTECTOR DIARIO NORMAL X 100 UND;KIMBERLY CLARK;46419;2720;;;50
SEAN1306;SEAN1306;FAR;KOTEX PROTECTOR DIARIO NORMAL X 40 UND;KIMBERLY CLARK;46357;1040;;;50
SEAN1307;SEAN1307;FAR;KOTEX TOA NORMAL TELA X 32 UND;KIMBERLY CLARK;46419;2229;;;50
SEAN1308;SEAN1308;FAR;KOTEX TOALLA FEM NOCTURNA ULTRAFINA C/A X8;KIMBERLY CLARK;46419;843;;;50
SEAN1309;SEAN1309;FAR;KOTEX TOALLA NOCTURNA PURO Y NATURAL C/ALAS X 8 UND;KIMBERLY CLARK;46174;1012;;;50
SEAN1310;SEAN1310;FAR;KOTEX TOALLA NOCTURNA TELA LARGA C/A X 20 UND;KIMBERLY CLARK;46327;1910;;;50
SEAN1311;SEAN1311;FAR;KOVAN AMP 1 GR X 25 CHILE (EC);CHILE;46296;87004;;;50
SEAN1312;SEAN1312;FAR;KOVAN AMP 500 MG X 25 CHILE (EC);CHILE;46113;48387;;;50
SEAN1313;SEAN1313;FAR;KRYTANTEK OFTENO PF X 5 ML;SOPHIA;46327;14174;;;50
SEAN1314;SEAN1314;FAR;LA ROCHE POSAY REDERMIC RETINOL B3 SERUM X 30 ML;LA ROCHE POSAY;46388;27574;;;50
SEAN1315;SEAN1315;FAR;LA ROCHE POSAY SERUM HYALU B5 BOOSTER X 15 ML;LA ROCHE POSAY;46296;24710;;;50
SEAN1316;SEAN1316;FAR;LABETALOL AMP 100 MG/20 ML X 5;PHARMAMERICA;46722;14550;;;50
SEAN1317;SEAN1317;FAR;LABIAL COLOR RICHE 303 ROSE TENDRE;LOREAL;;4265;;;50
SEAN1318;SEAN1318;FAR;LABIAL CREAMY BERRY PETRIZZIO;PETRIZZIO;46722;2572;;;50
SEAN1319;SEAN1319;FAR;LABIAL CREAMY LIPSTICK ROSA POP;PETRIZZIO;46631;2572;;;50
SEAN1320;SEAN1320;FAR;LABIAL CREAMY LIPSTICK WARM PINK;PETRIZZIO;46600;2572;;;50
SEAN1321;SEAN1321;FAR;LABIAL HIDRATANTE PH REACTING PETRIZZIO;PETRIZZIO;46600;3089;;;50
SEAN1322;SEAN1322;FAR;LABIAL LARGA DURACION SUPER STAY MATTE INK PINK 150 PATHFINDER MAYBELLINE;LOREAL;46692;5227;;;50
SEAN1323;SEAN1323;FAR;LABIAL MATE KISS PROOF PEACHY NUDE PETRIZZIO;PETRIZZIO;46388;2987;;;50
SEAN1324;SEAN1324;FAR;LABIAL ULTRA LASTING 12 HRS MARSALA PETRIZZIO;PETRIZZIO;46600;3089;;;50
SEAN1325;SEAN1325;FAR;LABIAL ULTRA LASTING MATTE INK FASHION PINK;PETRIZZIO;46478;2987;;;50
SEAN1326;SEAN1326;FAR;LABIAL VINYL INK CHEEKY MAYBELLINE;LOREAL;;6719;;;50
SEAN1327;SEAN1327;FAR;LABIAL VINYL INK COY MAYBELLINE;LOREAL;;6882;;;50
SEAN1328;SEAN1328;FAR;LABIAL VINYL INK EDGY MAYBELLINE;LOREAL;;6905;;;50
SEAN1329;SEAN1329;FAR;LABIAL VINYL INK LIPPY MAYBELLINE;LOREAL;;7031;;;50
SEAN1330;SEAN1330;FAR;LABIAL VINYL INK PUNCHY X 4,2 ML;LOREAL;;6875;;;50
SEAN1331;SEAN1331;FAR;LABIAL VINYL INK RED HOT MAYBELLINE;LOREAL;;7031;;;50
SEAN1332;SEAN1332;FAR;LABIAL VINYL INK ROYAL MAYBELLINE;LOREAL;;6872;;;50
SEAN1333;SEAN1333;FAR;LABIAL VINYL INK STRIKING MAYBELLINE;LOREAL;;6719;;;50
SEAN1334;SEAN1334;FAR;LABIAL VINYL INK SULTRY MAYBELLINE;LOREAL;;6862;;;50
SEAN1335;SEAN1335;FAR;LABIAL VINYL INK UPBEAT MAYBELLINE;LOREAL;;6923;;;50
SEAN1336;SEAN1336;FAR;LABIAL VINYL INK WITTY MAYBELLINE;LOREAL;;6872;;;50
SEAN1337;SEAN1337;FAR;LACSURE PVO X 800 GR OPKO;OPKO;46844;8433;;;50
SEAN1338;SEAN1338;FAR;LACSURE SIN LACTOSA PVO X 850 GR OPKO;OPKO;46661;10061;;;50
SEAN1339;SEAN1339;FAR;LACTOL PUPPY MILK X 250 GR BEAPHAR;VETERQUIMICA;46266;9622;;;50
SEAN1340;SEAN1340;FAR;LACTOVIT LECHE CORPORAL FIRMING X 1000 ML;LACTOVIT;46631;5544;;;50
SEAN1341;SEAN1341;FAR;LADY CLINICAL PROTECT AND CLARIFY X 55 GR;COLGATE-PALMOLIVE;46388;3180;;;50
SEAN1342;SEAN1342;FAR;LADY SPEED DEO DEFSE FLORAL FRESH GEL 65GR;COLGATE-PALMOLIVE;46327;3075;;;50
SEAN1343;SEAN1343;FAR;LADY SPEED STICK DEO CARBON ABSORB X 45 GR X 2 UND;COLGATE-PALMOLIVE;46174;5405;;;50
SEAN1344;SEAN1344;FAR;LADY SPEED STICK POWDER FRESH X 45 GR;COLGATE-PALMOLIVE;46204;2441;;;50
SEAN1345;SEAN1345;FAR;LADYS SPEE CARBON ABSORB AEROSOL X 91 GR X 2 UND;COLGATE-PALMOLIVE;46327;4504;;;50
SEAN1346;SEAN1346;FAR;LADYS SPEED STICK DEO SPRAY NATURALS LAVANDA X  91 GR;COLGATE-PALMOLIVE;46327;2632;;;50
SEAN1347;SEAN1347;FAR;LADYSOFT BASICA PLANA S/A SUAV TOA X 8 UND;CMPC TISSUE;46813;375;;;50
SEAN1348;SEAN1348;FAR;LADYSOFT NOCTURNA MAXI PRO X 10 UND;CMPC TISSUE;46569;1030;;;50
SEAN1349;SEAN1349;FAR;LADYSOFT TOA ULTRA DELGADA C/ALAS NOCTURNA X 14 UND;CMPC TISSUE;46813;1517;;;50
SEAN1350;SEAN1350;FAR;LADYSOFT TOA ULTRA DELGADA C/ALAS NOCTURNA X 7 UND;CMPC TISSUE;46753;757;;;50
SEAN1351;SEAN1351;FAR;LADYSOFT ULTRA DELGADA MALLA SECA C/A TOALLA X 8;CMPC TISSUE;46813;853;;;50
SEAN1352;SEAN1352;FAR;LAFIGIN COM 100 MG X 30 (BE);RECALCINE;46266;40573;;;50
SEAN1353;SEAN1353;FAR;LAFIGIN COM 25 MG X 30;RECALCINE;46357;12859;;;50
SEAN1354;SEAN1354;FAR;LAFIGIN COM 50 MG X 30;RECALCINE;45931;10273;;;50
SEAN1355;SEAN1355;FAR;LAFIGIN DT COM 200 MG X 30;RECALCINE;45901;15368;;;50
SEAN1356;SEAN1356;FAR;LAGRIMAS ARTI SOL OFT 0,3% X 10 ML PHARMATECH;PHARMATECH;46327;753;;;50
SEAN1357;SEAN1357;FAR;LAMICTAL COM DIS  50 MG X 30;GLAXO FARMA;46661;29610;;;50
SEAN1358;SEAN1358;FAR;LAMICTAL COM DIS 200 MG X 30;GLAXO FARMA;46508;52947;;;50
SEAN1359;SEAN1359;FAR;LANCETAS DESECHABLES UNIVERSAL X 100 UND (DM);DIABEMED;47362;2847;;;50
SEAN1360;SEAN1360;FAR;LANCETERO DIABEMED X 1 (DM);DIABEMED;;5114;;;50
SEAN1361;SEAN1361;FAR;LANOLINA HPA X 7 GR;BEST HOUSE;45931;2840;;;50
SEAN1362;SEAN1362;FAR;LAPIZ  LINER TOTALLY TOFFEE;LOREAL;;2069;;;50
SEAN1363;SEAN1363;FAR;LATANOPROST SOL OFT 0,005% X 2,5 ML OPKO;OPKO;46235;2361;;;50
SEAN1364;SEAN1364;FAR;LE SANCY JAB ALMENDRA X 750 ML;UNILEVER;46419;1610;;;50
SEAN1365;SEAN1365;FAR;LE SANCY JAB LIQ PEPINO ALOE  X 750 ML;UNILEVER;46419;1653;;;50
SEAN1366;SEAN1366;FAR;LEBLON ACELERADOR D/BRONCEADO BRONZER X 220 ML;MAVER;46539;4185;;;50
SEAN1367;SEAN1367;FAR;LEBLON AE FPS30 LAB MORA/FRAMBUESA X 4.25 GR;MAVER;46143;1226;;;50
SEAN1368;SEAN1368;FAR;LEBLON ANTIOXIDANTE PK F50 190G + BABY 190G;MAVER;46419;5041;;;50
SEAN1369;SEAN1369;FAR;LEBLON BRONZER AUTOBRONCEANTE X 190G;MAVER;46478;3328;;;50
SEAN1370;SEAN1370;FAR;LEBLON CREMA PROT ANTIOXIDANTE AE FPS50 X 270 GR;MAVER;46631;4394;;;50
SEAN1371;SEAN1371;FAR;LEBLON EXTREME AE FPS50+ X 90 GR;MAVER;46569;1797;;;50
SEAN1372;SEAN1372;FAR;LEBLON FPS 50 KIDS BUBBLE X 90 GR +BABY&KIDS F50 X 190 GR;MAVER;46296;4063;;;50
SEAN1373;SEAN1373;FAR;LEBLON ULTRA CUIDADO BOV FPS +50 X 170 ML;MAVER;46327;6253;;;50
SEAN1374;SEAN1374;FAR;LEBLON ULTRA CUIDADO CREMA FPS50+ 190GR;MAVER;46204;3690;;;50
SEAN1375;SEAN1375;FAR;LEBLON ULTRA CUIDADO LABIAL FPS30 4,25G;MAVER;46143;1509;;;50
SEAN1376;SEAN1376;FAR;LECHE LIMPIADOR X 200 ML + LOCION TONICA X 200 ML PACK PETRIZZIO;PETRIZZIO;46692;3643;;;50
SEAN1377;SEAN1377;FAR;LECHUGA BC CUERPO UREA Y ALOE X 310 ML;MAVER;46327;2454;;;50
SEAN1378;SEAN1378;FAR;LECHUGA SOFT CRE X 55 ML X 2;MAVER;46631;1924;;;50
SEAN1379;SEAN1379;FAR;LEFKADOL GEL P/MASAJE CORPORAL X 50 GR KNOP;KNOP FITOTERAPEUTICOS;46478;6225;;;50
SEAN1380;SEAN1380;FAR;LEFKUR CAP 1000 MG X 30 UND KNOP;KNOP FITOTERAPEUTICOS;46508;4703;;;50
SEAN1381;SEAN1381;FAR;LENTES DE SOL CAT BROWN BRIGHTLOOK;BRIGHTLOOK;;1980;;;50
SEAN1382;SEAN1382;FAR;LENTES DE SOL GEO BLACK  BRIGHTLOOK;BRIGHTLOOK;;1980;;;50
SEAN1383;SEAN1383;FAR;LENTES DE SOL GEO TIGER  BRIGHTLOOK;BRIGHTLOOK;;1980;;;50
SEAN1384;SEAN1384;FAR;LENTES DE SOL SPORT BLACK BRIGHTLOOK;BRIGHTLOOK;;1980;;;50
SEAN1385;SEAN1385;FAR;LENTES DE SOL WAY BLACK BRIGHTLOOK;BRIGHTLOOK;;1980;;;50
SEAN1386;SEAN1386;FAR;LENZETTO SOL 1,53 MG/DOSIS PULV TRANS X 6.5 ML;GEDEON RICHTER;46631;17484;;;50
SEAN1387;SEAN1387;FAR;LEOVAL COM 1000 MG X 30;SAVAL;45931;18257;;;50
SEAN1388;SEAN1388;FAR;LEOVAL COM 500 MG X 30;SAVAL;46447;11534;;;50
SEAN1389;SEAN1389;FAR;LERTUS COM 50 MG X 10;TECNOFARMA;46631;5679;;;50
SEAN1390;SEAN1390;FAR;LETROVITAE COM 2,5 MG X 30;GALENICUM;46447;20290;;;50
SEAN1391;SEAN1391;FAR;LEUKOFIX 2.5 CM X 9.2M X 12 UND (DM);BSN MEDICAL;47300;20864;;;50
SEAN1392;SEAN1392;FAR;LEUKOFIX CINTA 5 CM X 9.2 M X 6 UND;BSN MEDICAL;47088;15806;;;50
SEAN1393;SEAN1393;FAR;LEUKOMED CONTROL 5 X 7 CM X 10 UND;BSN MEDICAL;46174;6636;;;50
SEAN1394;SEAN1394;FAR;LEUKOMED STE 10 X 20 CM X 50 UND DM;BSN MEDICAL;46478;17979;;;50
SEAN1395;SEAN1395;FAR;LEUKOPLAST APOSITO KIDS 12;BSN MEDICAL;46539;1599;;;50
SEAN1396;SEAN1396;FAR;LEUKOPLAST AQUA PRO PARCHES TRANSPARANTES X 20 UND;BSN MEDICAL;47300;3150;;;50
SEAN1397;SEAN1397;FAR;LEUKOPLAST BARRIER 22 X 72 MM X 10;BSN MEDICAL;47209;1027;;;50
SEAN1398;SEAN1398;FAR;LEUKOPLAST BARRIER 3.8 CM X 3.8 CM X 100 UND (DM);BSN MEDICAL;47178;6419;;;50
SEAN1399;SEAN1399;FAR;LEUKOPLAST DETECTABLE ST AZUL 2.2 X 7.2 CM X 100 UND;BSN MEDICAL;46478;6544;;;50
SEAN1400;SEAN1400;FAR;LEUKOPLAST ECO KIDS P/CURITA 8 19 X 72 MM X 100 UND;BSN MEDICAL;46082;1128;;;50
SEAN1401;SEAN1401;FAR;LEUKOPLAST ECO PARCHE CURITA 12 19MMX 72 MM;BSN MEDICAL;46082;1332;;;50
SEAN1402;SEAN1402;FAR;LEUKOPLAST FIXOMULL STRETCH 5CM X 5M 1 ROLLO;BSN MEDICAL;47178;2561;;;50
SEAN1403;SEAN1403;FAR;LEUKOPLAST LEUKOMED 8 X 10CM X 5 UNID;BSN MEDICAL;47209;3923;;;50
SEAN1404;SEAN1404;FAR;LEUKOPLAST LEUKOMED T PLUS 5X7,2CM 5 UNID;BSN MEDICAL;47392;2425;;;50
SEAN1405;SEAN1405;FAR;LEUKOPLAST LEUKOSAN STRIP 2 SOBRES 6/3;BSN MEDICAL;47239;3132;;;50
SEAN1406;SEAN1406;FAR;LEUKOPLAST PARCHE OCULAR JUNIOR 4.7-6.7 X 30 UNID;BSN MEDICAL;46204;7493;;;50
SEAN1407;SEAN1407;FAR;LEUKOPLAST PARCHE OCULAR JUNIOR 5.5-7.6 X 30 UND;BSN MEDICAL;46966;7685;;;50
SEAN1408;SEAN1408;FAR;LEUKOPLAST PARCHES ELASTICOS X 20 UND;BSN MEDICAL;47150;2850;;;50
SEAN1409;SEAN1409;FAR;LEUKOPLAST STRIPS 6 X 38MM - 50 SOB. X 6 TIRAS XS;BSN MEDICAL;47178;35974;;;50
SEAN1410;SEAN1410;FAR;LEUKOPOR CINTA ADH BLANCA 5 CM X 9.2 M X 6 UND;BSN MEDICAL;;15240;;;50
SEAN1411;SEAN1411;FAR;LEUKOPOR CINTA BLANCA 2.5 CM X 9.2 M X 12 UND;BSN MEDICAL;47331;14064;;;50
SEAN1412;SEAN1412;FAR;LEUKOPOR PAPEL 2.5 CM X 4.5M COLOR PIEL X 12 UND BSN;BSN MEDICAL;46388;17042;;;50
SEAN1413;SEAN1413;FAR;LEUKOTAPE K 5 CM X 5 M AZUL X 1 UNID;BSN MEDICAL;46296;8042;;;50
SEAN1414;SEAN1414;FAR;LEUKOTAPE K 5 CM X 5 M CELEST (DM);BSN MEDICAL;46508;7392;;;50
SEAN1415;SEAN1415;FAR;LEUKOTAPE P 3.8CM X 13.7M;BSN MEDICAL;46600;9202;;;50
SEAN1416;SEAN1416;FAR;LEUKOTAPE REMOVER X 350 ML;BSN MEDICAL;46539;9942;;;50
SEAN1417;SEAN1417;FAR;LEVEVITAE COM 1000 MG X 30 (BE);GALENICUM;46388;10777;;;50
SEAN1418;SEAN1418;FAR;LEVEVITAE COM 500 MG X 30;GALENICUM;46388;7561;;;50
SEAN1419;SEAN1419;FAR;LEVOTIROXINA COM 88 MCG X 50 ALEMBIC (BE);ALEMBIC;46539;5034;;;50
SEAN1420;SEAN1420;FAR;LIBERAT CAP 120 MG X 90;CHILE;46327;25539;;;50
SEAN1421;SEAN1421;FAR;LIDOCAINA HCL AMP 2%/5ML X 100 SAND;SANDERSON;46357;45568;;;50
SEAN1422;SEAN1422;FAR;LIFTACTIV CONTORNO DE OJOS COLLAGEN SPECIALIST X 15 ML;LOREAL VICHY LA ROCHE;46508;24734;;;50
SEAN1423;SEAN1423;FAR;LIMA PROFESIONAL ANIMAL PRINT;PRAGA;;992;;;50
SEAN1424;SEAN1424;FAR;LIMIAR CAP BLAND 150 MG X 30 (BE);EUROFARMA;46600;7500;;;50
SEAN1425;SEAN1425;FAR;LIMIAR CAP BLAND 75 MG X 30 (BE);EUROFARMA;46600;4473;;;50
SEAN1426;SEAN1426;FAR;LIMPIADOR DE LENGUA CTC 202 CURAPROX;CURAPROX;;2395;;;50
SEAN1427;SEAN1427;FAR;LIMPIADOR DE OIDOS PERROS Y GATOS BEAPHAR X 50 ML;VETERQUIMICA;46357;6990;;;50
SEAN1428;SEAN1428;FAR;LINAZA CAPSULA X 60 KNP;KNOP FITOTERAPEUTICOS;46296;2489;;;50
SEAN1429;SEAN1429;FAR;LINZAUG SOL OFT 0,4% X 10 ML (DM);OPKO;46266;4331;;;50
SEAN1430;SEAN1430;FAR;LIPIKAR BAUME LOC AP+M X 400 ML;LA ROCHE POSAY;46508;19581;;;50
SEAN1431;SEAN1431;FAR;LIPIKAR XERAND CRE MANO X 50 ML;LA ROCHE POSAY;46600;10455;;;50
SEAN1432;SEAN1432;FAR;LIPITOR COM 10 MG X 60;PFIZER ETICO;46174;55369;;;50
SEAN1433;SEAN1433;FAR;LIPOTEN COM 40 MG X 28;EXELTIS;46419;4172;;;50
SEAN1434;SEAN1434;FAR;LISOVYR CRE 5% X 15 GR;MINTLAB;46508;1150;;;50
SEAN1435;SEAN1435;FAR;LISTERINE CONTROL SARRO ZERO X 1 L;JOHNSON CONSUMO;46266;5991;;;50
SEAN1436;SEAN1436;FAR;LISTERINE CONTROL SARRO ZERO X 500 ML;JOHNSON CONSUMO;46235;5068;;;50
SEAN1437;SEAN1437;FAR;LISTERINE COOL MINT X 1 L;JOHNSON CONSUMO;46296;5900;;;50
SEAN1438;SEAN1438;FAR;LISTERINE COOL MINT X 500 ML + 250 ML;JOHNSON CONSUMO;46266;5730;;;50
SEAN1439;SEAN1439;FAR;LISTERINE COOL MINT ZERO X 1 L;JOHNSON CONSUMO;46296;5834;;;50
SEAN1440;SEAN1440;FAR;LISTERINE COOL MINT ZERO X 500 ML + ZERO X 250 ML PACK;JOHNSON CONSUMO;46235;5159;;;50
SEAN1441;SEAN1441;FAR;LISTERINE CUIDADO TOTAL X 1 L;JOHNSON CONSUMO;46296;6203;;;50
SEAN1442;SEAN1442;FAR;LISTERINE DIENTES ENCIAS X 500 ML;JOHNSON CONSUMO;46296;5068;;;50
SEAN1443;SEAN1443;FAR;LISTERINE TOTAL CARE ZERO X 250 ML;JOHNSON CONSUMO;46143;3224;;;50
SEAN1444;SEAN1444;FAR;LIZEIDA SOL ORAL X 300 ML (LEVETIRACETAM);PHARMATECH;46631;9831;;;50
SEAN1445;SEAN1445;FAR;LOBELIA COMPUESTA I SPGO FRASCO GOTAS X 30 ML;KNOP FITOTERAPEUTICOS;47453;2763;;;50
SEAN1446;SEAN1446;FAR;LOREA PLUMP LIP OIL AMB 201 MILKY NU;LOREAL;46722;5435;;;50
SEAN1447;SEAN1447;FAR;LOREAL ACIDO HIALURONICO GEL LIMPIEZA X 150 ML;LOREAL;46631;5119;;;50
SEAN1448;SEAN1448;FAR;LOREAL AGE PERFECT RENOVACION CELULAR ROLL ON OJOS X 15 ML;LOREAL;;9499;;;50
SEAN1449;SEAN1449;FAR;LOREAL BASE EN POLVO INFALLIBLE CASHMERE N 40;LOREAL;;6551;;;50
SEAN1450;SEAN1450;FAR;LOREAL BASE EN POLVO INFALLIBLE N 180 ROSE SAND;LOREAL;;5957;;;50
SEAN1451;SEAN1451;FAR;LOREAL BASE EN POLVO INFALLIBLE TRUE BEIGE N 130;LOREAL;;6551;;;50
SEAN1452;SEAN1452;FAR;LOREAL BASE INFALIBLE AMBER N 300;LOREAL;;8633;;;50
SEAN1453;SEAN1453;FAR;LOREAL BASE INFALIBLE BEIGE DORE GO N 140;LOREAL;;8519;;;50
SEAN1454;SEAN1454;FAR;LOREAL BASE INFALLIBLE 24H FRESH WEAR 220 SAND;LOREAL;;8519;;;50
SEAN1455;SEAN1455;FAR;LOREAL BASE INFALLIBLE MATTE COVER FOUNDATION FRITES N 110 VANILLE ROSE;LOREAL;;7995;;;50
SEAN1456;SEAN1456;FAR;LOREAL BASE INFALLIBLE MATTE COVER FOUNDATION FRITES N 135 VANILLE ECLAT;LOREAL;;9349;;;50
SEAN1457;SEAN1457;FAR;LOREAL BASE MAQUILLAJE TRUE MATCH 2D LIGHT;LOREAL;;7995;;;50
SEAN1458;SEAN1458;FAR;LOREAL BASE TRUE MATCH FDT NU 0.5R/C GB;LOREAL;;7949;;;50
SEAN1459;SEAN1459;FAR;LOREAL BASE TRUE MATCH FDT NU 2.R/C GB;LOREAL;;7949;;;50
SEAN1460;SEAN1460;FAR;LOREAL BASE TRUE MATCH FDT NU 3R/C GB;LOREAL;;7949;;;50
SEAN1461;SEAN1461;FAR;LOREAL BASE TRUE MATCH FDT NU 4.N GB;LOREAL;;7949;;;50
SEAN1462;SEAN1462;FAR;LOREAL BASE TRUE MATCH FDT NU 5 COOL ROSE X 30 ML;LOREAL;;7949;;;50
SEAN1463;SEAN1463;FAR;LOREAL BASE TRUE MATCH FDT NU 5.D GB;LOREAL;;7949;;;50
SEAN1464;SEAN1464;FAR;LOREAL BASE TRUE MATCH FDT NU 5.N GB;LOREAL;;7692;;;50
SEAN1465;SEAN1465;FAR;LOREAL BASE TRUE MATCH FDT NU 6.D GB;LOREAL;;7949;;;50
SEAN1466;SEAN1466;FAR;LOREAL BASE TRUE MATCH FDT NU 6.N GB;LOREAL;;7949;;;50
SEAN1467;SEAN1467;FAR;LOREAL BASE TRUE MATCH FDT NU 7.5D GB;LOREAL;;7949;;;50
SEAN1468;SEAN1468;FAR;LOREAL BASE TRUE MATCH FDT NU 7.R/C GB;LOREAL;;7949;;;50
SEAN1469;SEAN1469;FAR;LOREAL BB CREAM ANTIREDNESSGR;LOREAL;;7431;;;50
SEAN1470;SEAN1470;FAR;LOREAL BIG MASCARA DE PESTAÑAS BLACK WSH;LOREAL;46692;9174;;;50
SEAN1471;SEAN1471;FAR;LOREAL BLUSH GLWY GOLD PINK N 625;LOREAL;;6613;;;50
SEAN1472;SEAN1472;FAR;LOREAL BLUSH GLWY TRUE ROSE N 630;LOREAL;;7081;;;50
SEAN1473;SEAN1473;FAR;LOREAL BLUSH GLWY WARM PEACH N 627;LOREAL;;6359;;;50
SEAN1474;SEAN1474;FAR;LOREAL BLUSH ROUGE PARIS N 640;LOREAL;;6359;;;50
SEAN1475;SEAN1475;FAR;LOREAL BROZEADOR DE CUERPO SUBLIME BRONZE MIST PRO X 150 GR;LOREAL;;7912;;;50
SEAN1476;SEAN1476;FAR;LOREAL COMPACTO BRONZE;LOREAL;46357;5238;;;50
SEAN1477;SEAN1477;FAR;LOREAL CORRECTOR INFALLIBLE 325 BISQUE BI;LOREAL;;5238;;;50
SEAN1478;SEAN1478;FAR;LOREAL CORRECTOR TRUE MATCH SERUM 4;LOREAL;;4644;;;50
SEAN1479;SEAN1479;FAR;LOREAL DELINEADOR INFAILLIBLE GEL AUTOMATIC INTENSE BLACK 01;LOREAL;;3681;;;50
SEAN1480;SEAN1480;FAR;LOREAL DELINEADOR LIQUIDO INFALIBLE PUNTA PINCEL;LOREAL;;4739;;;50
SEAN1481;SEAN1481;FAR;LOREAL DELINEADOR OJO LIQUIDO INFALIBLE NEGRO;LOREAL;;4739;;;50
SEAN1482;SEAN1482;FAR;LOREAL HID TOTAL5 CRE HID MATIF X 50;LOREAL;46508;4197;;;50
SEAN1483;SEAN1483;FAR;LOREAL INFAILLIBLE 327 COOL ROSE CORRECTOR ALTA COBERTURA CREMOSO  11ML;LOREAL;;5562;;;50
SEAN1484;SEAN1484;FAR;LOREAL INFAILLIBLE LABIAL 24 HRS METRO PROOF ROS N 804 X 5.7 GR;LOREAL;;5719;;;50
SEAN1485;SEAN1485;FAR;LOREAL INFAILLIBLE LABIAL 24 HRS ROSE ETERNITE N 302 X 5.7 GR.;LOREAL;;5719;;;50
SEAN1486;SEAN1486;FAR;LOREAL INFAILLIBLE LABIAL Y BALSAMO 24 HRS N 101 EVERLASTING PARIS 5.7GR.;LOREAL;;5719;;;50
SEAN1487;SEAN1487;FAR;LOREAL INFAILLIBLE LABIAL Y BALSAMO 24 HRS N 801 TOUJOURS TOFFEE 5.7 GR.;LOREAL;;5719;;;50
SEAN1488;SEAN1488;FAR;LOREAL INFAILLIBLE LABIAL Y BALSAMO LIQUIDO 24HRS.501 TIMELESS RED 5.7 GR.;LOREAL;;5719;;;50
SEAN1489;SEAN1489;FAR;LOREAL INFALLIBLE LABIAL Y BALSAMO 24 HRS N 213 TOUJOURS TEAB;LOREAL;;5622;;;50
SEAN1490;SEAN1490;FAR;LOREAL KIDS SHAMPU MANGO EX BRILLO X 265 ML;LOREAL;46661;3129;;;50
SEAN1491;SEAN1491;FAR;LOREAL KIDS SHAMPU MANZANILLA X 265 ML;LOREAL;46692;3133;;;50
SEAN1492;SEAN1492;FAR;LOREAL LABIAL COLOR RICHE DECADENT N 179;LOREAL;;4124;;;50
SEAN1493;SEAN1493;FAR;LOREAL LABIAL COLOR RICHE INTENSE VOLUME MATTE 188 ROSE ACTIVIST;LOREAL;;4256;;;50
SEAN1494;SEAN1494;FAR;LOREAL LABIAL COLOR RICHE INTENSE VOLUME MATTE 336 ROUGE AVANT-GA;LOREAL;;4265;;;50
SEAN1495;SEAN1495;FAR;LOREAL LABIAL COLOR RICHE INTENSE VOLUME MATTE 346 ROUGE DETERMIN;LOREAL;;4218;;;50
SEAN1496;SEAN1496;FAR;LOREAL LABIAL COLOR RICHE INTENSE VOLUME MATTE 480 PLUM DOMINANT;LOREAL;;4265;;;50
SEAN1497;SEAN1497;FAR;LOREAL LABIAL COLOR RICHE INTENSE VOLUME MATTE 482 MAUVE INDOMPTA;LOREAL;;4265;;;50
SEAN1498;SEAN1498;FAR;LOREAL LABIAL COLOR RICHE INTENSE VOLUME MATTE 602 NUDE ADMIRABLE;LOREAL;;4170;;;50
SEAN1499;SEAN1499;FAR;LOREAL LABIAL COLOR RICHE INTENSE VOLUME MATTE 640 NUDE INDEPENDA;LOREAL;;4244;;;50
SEAN1500;SEAN1500;FAR;LOREAL LABIAL COLOR RICHE NUDE LE NUDE DESAFIANT N 520;LOREAL;;4265;;;50
SEAN1501;SEAN1501;FAR;LOREAL LABIAL COLOR RICHE NUDE LE NUDE RIESLIE N 505;LOREAL;;4218;;;50
SEAN1502;SEAN1502;FAR;LOREAL LABIAL COLOR RICHE NUDE N 601 WORTHIT;LOREAL;;4265;;;50
SEAN1503;SEAN1503;FAR;LOREAL LABIAL COLOR RICHE NUDE WORTHIT INTENS N 570;LOREAL;;4265;;;50
SEAN1504;SEAN1504;FAR;LOREAL LABIAL INFAILLIBLE  VIOLET PARFAIT 209 X 5.7 G;LOREAL;;5501;;;50
SEAN1505;SEAN1505;FAR;LOREAL LABIAL INFALLIBLE INFINITE ETERNITE;LOREAL;;5719;;;50
SEAN1506;SEAN1506;FAR;LOREAL LABIAL INFALLIBLE LIQUIDO MATTE CRUS ALERT;LOREAL;;5727;;;50
SEAN1507;SEAN1507;FAR;LOREAL LABIAL INFALLIBLE LIQUIDO MATTE FIRST MOVE;LOREAL;;5512;;;50
SEAN1508;SEAN1508;FAR;LOREAL LABIAL INFALLIBLE LIQUIDO MATTE ROSE HEAT;LOREAL;;5708;;;50
SEAN1509;SEAN1509;FAR;LOREAL LABIAL INFALLIBLE LIQUIDO MATTE SUMMER FLING;LOREAL;;5745;;;50
SEAN1510;SEAN1510;FAR;LOREAL LABIAL INFALLIBLE LIQUIDO MATTE WORTH IT;LOREAL;;5708;;;50
