BARRA;PRODUCTO;FAM;DESCPROD;LABORATORIO;FECLOTE;NETO;PEDIDO;TOTAL NETO;SALDO
3,66E+12;32320104;FAM;PHARMATON VITALITY 30 COMP. REC. (GINSENG G115);SANOFI CHC;45961;$12.376;;;26
8,43E+12;263487;FAM;PHB APLICADOR DESECHABLE HILO FLOSSER 30 UNIDADES PTFE [DM];DENTAID;47238;$5.388;;;128
7,81E+12;276486;FAM;PHB CEPILLO PLUS SUAVE + PETACA ROJA [DM];DENTAID;47422;$8.977;;;10
8,44E+12;259894;FAM;PHB CEPILLO SUPER 8 PACK DUO + ESTUCHE [DM];DENTAID;47483;$9.044;;;84
7,81E+12;46460037;FAM;PHB CEPILLO SUPER-6 PACK DUO [DM];DENTAID;47422;$8.320;;;76
8,44E+12;296057;FAM;PHB CON CERA HILO DENTAL 50 M. [DM];DENTAID;47361;$5.426;;;176
8,44E+12;253210;FAM;PHB FLEXI EXTRAFINO 09 MM CEPILLO INTERDENTAL [DM];DENTAID;47330;$8.054;;;15
8,44E+12;46460017;FAM;PHB FLEXI FINO 11 MM CEPILLO INTERDENTAL [DM];DENTAID;46538;$8.035;;;12
8,44E+12;46460029;FAM;PHB FLEXIPICKS ANGULADO PALILLO INTERDENTAL BLISTER 28 UNIDADES [DM];DENTAID;46873;$4.417;;;13
8,44E+12;46460027;FAM;PHB FLEXIPICKS RECTO PALILLO INTERDENTAL BLISTER 40 UNIDADES [DM];DENTAID;47817;$4.541;;;36
8,44E+12;46037;FAM;PHB FRESH CARE ENJUAGUE BUCAL 500 ML;DENTAID;46691;$7.102;;;30
8,44E+12;46460034;FAM;PHB FRESH CARE MENTA FRESCA ENJUAGUE BUCAL 200 ML;DENTAID;46599;$4.615;;;22
8,43E+12;46003;FAM;PHB JUNIOR CEPILLO DENTAL [DM];DENTAID;47483;$3.646;;;140
8,43E+12;46460031;FAM;PHB ORTHODONTIC CEPILLO DENTAL [DM];DENTAID;47483;$4.604;;;55
7,81E+12;46460042;FAM;PHB ORTHODONTIC CEPT. DENTAL+PASTA PHB TOTAL 15ML[DM];DENTAID;46568;$5.061;;;130
7,81E+12;46460040;FAM;PHB PACK CEPILLO SUPER 7+PASTA PHB TOTAL 15ML [DM];DENTAID;46568;$5.046;;;157
8,43E+12;46004;FAM;PHB PETIT CEPILLO DENTAL [DM];DENTAID;47514;$3.804;;;79
8,44E+12;259557;FAM;PHB PLUS MEDIO CEPILLO DENTAL CAJA PET [DM];DENTAID;47542;$5.312;;;79
8,44E+12;290876;FAM;PHB PLUS ORTHODONTIC CEPILLO [DM];DENTAID;47483;$4.710;;;123
8,44E+12;259558;FAM;PHB PLUS SENSIBLE CEPILLO DENTAL CAJA PET [DM];DENTAID;47452;$5.362;;;96
7,81E+12;46460033;FAM;PHB PLUS SENSITIVE CEPILLO DENTAL CAJA PET [DM];DENTAID;47391;$5.236;;;37
8,44E+12;259678;FAM;PHB PLUS SUAVE CEPILLO DENTAL [DM];DENTAID;47542;$4.931;;;94
8,43E+12;46460019;FAM;PHB PROTESIS BLISTER CEPILLO [DM];DENTAID;46721;$4.924;;;7
8,44E+12;258195;FAM;PHB SUPER-6 SENSIBLE CEPILLO ADULTO [DM];DENTAID;47514;$5.046;;;236
7,81E+12;272448;FAM;PHB SUPER-7 CEPILLO ADULTO 2 UNIDADES [DM];DENTAID;47542;$8.149;;;5
8,43E+12;46460030;FAM;PHB SUPER-7 SUAVE CEPILLO ADULTO [DM];DENTAID;47514;$4.684;;;458
7,81E+12;272447;FAM;PHB SUPER-8 CEPILLO ADULTO 2 UNIDADES [DM];DENTAID;47514;$8.263;;;41
8,43E+12;46460028;FAM;PHB SUPER-8 MEDIO CEPILLO ADULTO [DM];DENTAID;47452;$4.880;;;163
7,81E+12;46460036;FAM;PHB SUPER-8 MEDIO CEPILLO ADULTO+WHITE MINI PASTA DENTAL 15 ML [DM];DENTAID;46660;$4.693;;;456
8,43E+12;253209;FAM;PHB SUPER-9 CEPILLO ADULTO [DM];DENTAID;47452;$4.627;;;245
8,44E+12;46038;FAM;PHB TOTAL CARE ENJUAGUE BUCAL 500 ML;DENTAID;46660;$6.854;;;45
8,44E+12;290631;FAM;PHB TOTAL CARE PASTA DENTIFRICA 75 ML;DENTAID;46660;$6.074;;;42
8,44E+12;46460035;FAM;PHB TOTAL CARE TRIPLE ACCION MENTA FRESCA ENJUAGUE BUCAL 200 ML;DENTAID;46568;$4.627;;;12
7,81E+12;259793;FAM;PHB VIAJE MEDIO CEPILLO DENTAL+VITIS MINI PASTA DENTAL 20 G. [DM];DENTAID;46660;$5.636;;;114
8,44E+12;290632;FAM;PHB WHITE PASTA DENTIFRICA 75 ML;DENTAID;46660;$5.356;;;52
7,50E+12;26059;FAM;PHILLIPS SUSPENSION ORAL 120 ML (LECHE DE MAGNESIA);ASPEN FARMA;46234;$5.563;;;282
7,50E+12;26224;FAM;PHILLIPS TABLETAS ANTIACIDAS MENTA X 100 COMP. MAST. (10 BLISTER X 10 COMP.);ASPEN FARMA;46599;$19.783;;;1897
7,50E+12;26065;FAM;PHILLIPS TABLETAS ANTIACIDAS MENTA X 30 COMPRIMIDOS MASTICABLES;ASPEN FARMA;46477;$8.751;;;124
7,50E+12;971600110;FAM;PHISIO ANTI-OLOR SOL. OTICA 100 ML [USO VETERINARIO];VETERINARIA VIRBAC;46356;$17.879;;;47
7,80E+12;41030;FAM;PHOSLO 667 MG 60 COMPRIMIDOS (ACETATO DE CALCIO);PASTEUR;46265;$12.182;;;104
7,46E+12;258245;FAM;PIASCLEDINE 300 MG 30 CAPSULAS (PERSEA GRATISSIMA+GLYCINE MAX);PHARMA INVESTI;46203;$40.098;;;211
7,80E+12;15205024;FAM;PICHICHI EDUCADOR FCO. GOTAS 20 ML [USO VETERINARIO];VETERINARIA DRAG PHARMA;47087;$3.216;;;9
7,80E+12;100000117;FAM;PICOLINATO DE CROMO CAPSULAS X 30 FRASCO          ;KNOP;46265;$7.483;;;65
7,80E+12;10801089;FAM;PIELARMINA BODY CASTAÑA NUTRITIVA HIDRATANTE CREMA CORPORAL 750 ML;PETRIZZIO;47514;$6.950;;;21
7,80E+12;100001590;FAM;PIELARMINA BODY CLINICAL UREA HIDRAT. INTENSIVA ESCAMOSA CREMA 350ML;PETRIZZIO;46418;$6.255;;;1
7,80E+12;100001691;FAM;PIELARMINA DEPIL BANDAS DEPILACION FACIAL ;PETRIZZIO;46418;$4.798;;;12
7,80E+12;100001692;FAM;PIELARMINA DEPIL RASURADORA 2 UNIDADES;PETRIZZIO;46477;$5.598;;;9
7,80E+12;272886;FAM;PIERO BUTTI PIERO RED EDT.VAP. 100 ML;PETRIZZIO;46811;$15.023;;;3
7,80E+12;10801014;FAM;PIERO BUTTI TITANIO EDT 100 ML;PETRIZZIO;46660;$11.595;;;2
7,80E+12;10801018;FAM;PIERO BUTTI VENDETTA EDT 100 ML;PETRIZZIO;46691;$15.262;;;3
7,89E+12;294002;FAM;PIETRA-ED 2 MG 30 COMPRIMIDOS RECUBIERTOS [BE] (DIENOGEST);EUROFARMA;46356;$11.687;;;43
4,90E+12;100000020;FAM;PIGEON ABSORBENTE DE LECHE [24+4] UNIDADES;BEST HOUSE;46811;$4.886;;;6
4,90E+12;119078;FAM;PIGEON ABSORBENTES LECHE 36 UNIDADES   ;BEST HOUSE;47238;$9.311;;;12
4,90E+12;263692;FAM;PIGEON ABSORBENTES LECHE 60 UNIDADES;BEST HOUSE;47848;$10.301;;;2
4,90E+12;119017;FAM;PIGEON ASPIRADOR NASAL;BEST HOUSE;47238;$7.787;;;212
4,90E+12;100001480;FAM;PIGEON BABY WIPES EXTRA SOFT TOALLITAS HUMEDAS 82 UN. ;BEST HOUSE;46322;$3.979;;;24
4,90E+12;100000018;FAM;PIGEON BIBERON BOCA STANDARD PP 240 ML;BEST HOUSE;46203;$9.596;;;1
4,90E+12;11901117;FAM;PIGEON BIBERON SOFTOUCH PPSU 240 ML FLOWER (ROSADO);BEST HOUSE;46356;$17.669;;;15
4,90E+12;11901116;FAM;PIGEON BIBERON SOFTOUCH PPSU 240 ML HOUSE (CELESTE);BEST HOUSE;46356;$17.669;;;4
4,90E+12;11901111;FAM;PIGEON CEPILLO DE DIENTES SILICONA [DM];BEST HOUSE;46234;$4.217;;;6
4,90E+12;11901112;FAM;PIGEON CEPILLO DENTAL APRENDIZAJE ETAPA 4 [DM];BEST HOUSE;46811;$4.217;;;7
4,90E+12;11901092;FAM;PIGEON CEPILLO ELECTRICO [DM];BEST HOUSE;46356;$17.498;;;7
4,90E+12;119056;FAM;PIGEON CEPILLOS ENTRENAMIENTO 3 [DM];BEST HOUSE;47208;$4.741;;;10
4,90E+12;11901070;FAM;PIGEON CHUPETE ODONTOLOGICO 0+ MESES TALLA S 1 UNIDAD ;BEST HOUSE;47238;$6.032;;;29
4,90E+12;11901072;FAM;PIGEON CHUPETE ODONTOLOGICO 12+ MESES TALLA L 1 UNIDAD ;BEST HOUSE;47573;$6.085;;;35
4,90E+12;11901071;FAM;PIGEON CHUPETE ODONTOLOGICO 6+ MESES TALLA M 1 UNIDAD ;BEST HOUSE;47238;$6.074;;;21
4,90E+12;255481;FAM;PIGEON CHUPETE PERISTALTICO SILICONA 2-3 MESES REPUESTO STREAMLINE 2 UNIDADES;BEST HOUSE;47238;$5.312;;;13
4,90E+12;11901065;FAM;PIGEON EXTRACTOR DE LECHE MANUAL VERSION BASICA [DM];BEST HOUSE;47573;$33.556;;;18
4,90E+12;100000022;FAM;PIGEON LIMPIADOR DE BIBERONES 450 ML..;BEST HOUSE;46533;$7.902;;;19
4,90E+12;119003;FAM;PIGEON MAMADERA VIDRIO 120 ML CON CHUPETE PERISTALTICO;BEST HOUSE;47238;$11.850;;;45
4,90E+12;119002;FAM;PIGEON MAMADERA VIDRIO 240 ML CHUPETE PERISTALTICO;BEST HOUSE;47238;$12.357;;;50
4,90E+12;253582;FAM;PIGEON MAMADERA VIDRIO 50 ML CHUPETE PERISTALTICO;BEST HOUSE;47238;$10.320;;;10
4,90E+12;272281;FAM;PIGEON PACK ASPIRADOR NASAL TIPO TUBO C/DEPOSITO+ESTUCHE PARA GUARDAR;BEST HOUSE;47238;$11.405;;;108
4,90E+12;255479;FAM;PIGEON PACK EXTRACTOR LECHE MANUAL+MAMADERA STREAMLINE 150ML TAMAÑO S (0-3 M) [DM];BEST HOUSE;47848;$64.336;;;4
4,90E+12;254233;FAM;PIGEON PROTECTOR PEZON SILICONA ;BEST HOUSE;47238;$9.311;;;19
4,90E+12;11901115;FAM;PIGEON PROTECTOR PEZON SILICONA TALLA L ;BEST HOUSE;47238;$9.120;;;43
4,90E+12;11901113;FAM;PIGEON SET DE PLATO CON CUCHARA;BEST HOUSE;47208;$3.475;;;9
4,90E+12;11901114;FAM;PIGEON TOALLITAS HUMEDAS PACK 6 X 82 UNID. (492 TOALLITAS);BEST HOUSE;46322;$21.629;;;14
8,43E+12;270790;FAM;PILEXIL 50 CAPSULAS BLANDAS (BIOTINA - ZINC - L-CISTINA);BAGO;46721;$26.199;;;11
8,43E+12;268033;FAM;PILEXIL ANTICAIDA TRATAMIENTO CAPILAR X 15 AMPOLLAS 5ML;BAGO;46418;$47.760;;;72
8,47E+12;266532;FAM;PILEXIL ANTICAIDA USO FRECUENTE TODO TIPO DE CABELLO SHAMPOO 300 ML;BAGO;46660;$31.473;;;76
7,80E+12;66661057;FAM;PILOCARPINA CLORHIDRATO SAVAL 2% SOLUCION OFTALMICA 10 ML;SAVAL;46721;$15.632;;;30
7,80E+12;66661058;FAM;PILOCARPINA CLORHIDRATO SAVAL 4% SOLUCION OFTALMICA 10 ML;SAVAL;46721;$20.392;;;12
7,80E+12;287336;FAM;PINO COLBERT COLONIA EAU DE TOILETTE 60 + EDT 30 ML;DAVIS;46996;$11.215;;;22
7,80E+12;99061;FAM;PINO COLBERT DESODORANTE SPRAY 120 ML;DAVIS;46538;$4.575;;;8
7,80E+12;99036;FAM;PINO COLBERT EAU DE TOILETTE 30 ML;DAVIS;46873;$6.397;;;20
7,80E+12;99037;FAM;PINO COLBERT EAU DE TOILETTE 60 ML;DAVIS;46996;$9.762;;;50
7,80E+12;288878;FAM;PINO COLBERT ESTUCHE COLONIA EDT + DESODORANTE SPRAY;DAVIS;46630;$11.024;;;38
7,80E+12;264507;FAM;PINO COLBERT PACK DESODORANTE SPRAY 120ML + DESOD.120 ML (2 UNID);DAVIS;46752;$9.320;;;92
7,80E+12;41026;FAM;PIRETANYL 20 COMPRIMIDOS (METAMIZOL+CAFEINA+CLORFENAMINA);PASTEUR;46752;$3.046;;;1073
7,80E+12;41028;FAM;PIRETANYL X 100 COMP. (METAMIZOL+CAFEINA+CLORFENAMINA);PASTEUR;46568;$11.405;;;166
7,80E+12;198000242B;FAM;PIRIDOXINA 100 MG/ML SOL. INYECTABLE X 100;INYECTABLES;46752;$28.560;;;44
7,80E+12;9185;FAM;PIRONAL FORTE 200 MG/5ML SUSPENSION ORAL 100 ML (IBUPROFENO);BAGO;46173;$13.425;;;214
7,80E+12;257146;FAM;PIRONAL-FLU FORTE 12 COMPRIMIDOS RECUBIERTOS (IBUPROFENO+PSEUDOEF);BAGO;46630;$8.050;;;243
7,80E+12;257148;FAM;PIRONAL-FLU FORTE SUSPENSION ORAL 100 ML (IBUPROFENO+PSEUDOEFEDRINA);BAGO;46568;$15.518;;;200
7,80E+12;199088;FAM;PIROXICAM [BE] 20 MG 10 COMPRIMIDOS;GENERICOS VARIOS;46660;$933;;;2800
7,80E+12;42001047;FAM;PIXAR 2,5 MG 60 COMPRIMIDOS RECUBIERTOS (APIXABAN);EUROFARMA;46418;$78.426;;;8
7,80E+12;42001048;FAM;PIXAR 5 MG 60 COMPRIMIDOS RECUBIERTOS (APIXABAN);EUROFARMA;46418;$79.949;;;8
7,80E+12;10801355;FAM;PLAISANCE HOT IN BLACK SP 250 ML;PETRIZZIO;46811;$4.493;;;4
7,80E+12;256770;FAM;PLAZOLIT 5 MG/5ML SOLUCION ORALES PARA GOTAS 15 ML (PARGEVERINA);MINTLAB;46538;$2.666;;;250
7,80E+12;258961;FAM;PLAZOLIT FORTE 10 MG/ML SOLUCION ORAL GOTAS 15 ML (PARGEVERINA CLORHIDRATO);MINTLAB;46630;$2.694;;;363
7,80E+12;44440170;FAM;PLENAX 100 MG 2 COMPRIMIDOS [BE] (AVANAFILO);RECALCINE;46234;$13.501;;;44
7,80E+12;44440172;FAM;PLENAX 200 MG 4 COMPRIMIDOS [BE] (AVANAFILO);RECALCINE;46295;$28.541;;;10
7,79E+12;276044;FAM;PLENITUD FEMME ADULTO PROTECTOR MED INCONT URINA X 24 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46345;$4.189;;;28
7,79E+12;971900105;FAM;PLENITUD FEMME ADULTO PROTECTOR NORMAL ESENCIAL X 20 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46173;$2.494;;;58
7,79E+12;971900106;FAM;PLENITUD FEMME ADULTO PROTECTOR X 28 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46251;$3.789;;;132
7,90E+12;971900108;FAM;PLENITUD FEMME ADULTO TOALLA INCO ULTRA X24 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46002;$10.263;;;79
7,90E+12;971900107;FAM;PLENITUD FEMME ADULTO TOALLA INCONTINENCIA NOCTURNA X 8 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46181;$6.376;;;38
7,79E+12;971900142;FAM;PLENITUD FEMME TOALLA ESENCIAL CON ALAS 8 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46425;$2.772;;;14
7,79E+12;971900137;FAM;PLENITUD FEMME TOALLA LARGA ULTRA FINA X 16 UN [DM];KIMBERLY CLARK CHILE S.A.;46362;$5.560;;;28
7,79E+12;971900100;FAM;PLENITUD MIMI APOSITO ADULTO ADHESIVO MULTI X 20 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46411;$4.417;;;192
7,90E+12;971900102;FAM;PLENITUD PANTS  ADULTO CLASSIC G/XG X 8 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46342;$9.092;;;133
7,90E+12;273022;FAM;PLENITUD PANTS ADULTO PLUS G/XG X 16 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46456;$18.069;;;172
7,90E+12;971900103;FAM;PLENITUD PANTS ADULTO PLUS P/M X 16 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46452;$17.945;;;21
7,79E+12;275348;FAM;PLENITUD PAÑAL ADULTO PROTECT T/G X 22 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46363;$25.354;;;26
7,79E+12;272680;FAM;PLENITUD PAÑAL ADULTO PROTECT T/M X 22 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46362;$24.162;;;45
7,80E+12;260506;FAM;PLESSIR 3 MG 30 COMPRIMIDOS RECUBIERTOS (ESZOPICLONA);EUROFARMA;45961;$8.930;;;1208
7,80E+12;262565;FAM;PLURIAMIN 30 COMPRIMIDOS RECUBRIMIENTO ENTERICO LP (DOXILAMINA+PIRIDOXINA);RECALCINE;46203;$21.470;;;206
7,80E+12;259834;FAM;PLUSCAL X 30 COMPRIMIDOS (CALCIO MALATO+VITD3);PASTEUR;46265;$24.786;;;26
7,80E+12;268574;FAM;PLUSTER 50 MCG SUSPENSION ACUOSA PARA NEBULIZACION NASAL 120 DOSIS (MOMETASONA F;DEUTSCHE PHARMA;46691;$11.024;;;481
7,80E+12;268911;FAM;POEM-FEM 28 COMPRIMIDOS RECUBIERTOS (ESTRADIOL+NOMEGESTROL);ANDROMACO;46630;$29.988;;;316
7,80E+12;161154;FAM;POENTOBRAL PLUS SUSPENSION OFTALMICA 5 ML (TOBRAMICINA+DEXAMETASONA);PHARMA INVESTI;46142;$22.863;;;49
6,50E+11;272837;FAM;POINTTS AEROSOL 80 ML (SISTEMA ELIMINACION VERRUGAS) [DM];GENOMMA;46599;$54.329;;;1
7,80E+12;199219;FAM;POLIVIDONA YODADA 10% SOLUCION TOPICA 30 ML;VALMA;46477;$1.742;;;2999
7,80E+12;199090;FAM;POMADA ALCANFORADA 25 G.;VALMA;46295;$2.231;;;280
7,80E+12;199091;FAM;POMADA SALICILADA 10% 25 G. (SALICILATO DE METILO) ;VALMA;46326;$1.750;;;2849
8,71E+12;971300120;FAM;POSATEX 1 X 8.8 ML SUSP. GOTAS OTICAS PERROS;DISTRIVET LIMITADA;46173;$31.317;;;2
7,80E+12;1381;FAM;POSIVYL 20 MG 30 COMPRIMIDOS RECUBIERTOS [BE] (PAROXETINA);CHILE;46446;$39.965;;;8
7,73E+12;99610046;FAM;POSTPIL [BE] 1,5 MG X 1 COMPRIMIDO  (LEVONORGESTREL);DKT;46873;$4.931;;;2923
7,37E+11;99620200;FAM;POSTWORKOUT 300 GRS. BERRIES                                ;SCL;46247;$16.736;;;38
7,80E+12;2115;FAM;POTASIO GLUCONATO 31,2% ELIXIR 200 ML;GENERICOS VARIOS;46630;$9.044;;;298
8,47E+12;30400841;FAM;POTENCIATOR 5 G. SOLUCION ORAL 20 AMPOLLAS BEBIBLES/10 ML (ARGININA ASPARTATO);FAES FARMA CHILE;46630;$28.290;;;21
7,80E+12;30401096;FAM;POTENCIATOR 5G X 5 AMPOLLAS (ARGININA ASPARTATO);FAES FARMA CHILE;46446;$13.690;;;3
7,80E+12;77800013;FAM;POVISEPT 10 SOLUCION TOPICA 50 ML (POLIVIDONA YODADA);DIFEM PHARMA;46811;$3.408;;;139
7,80E+12;77800014;FAM;POVISEPT 10% SOLUCION TOPICA 250 ML (POLIVIDONA YODADA);DIFEM PHARMA;46783;$6.953;;;81
7,80E+12;77800012;FAM;POVISEPT 10% SOLUCION TOPICA 30 ML (POLIVIDONA YODADA);DIFEM PHARMA;46811;$2.551;;;273
7,80E+12;97020024;FAM;POWER BROUWER ULTRA PIPETA 11-20 KG (IMIDACLOPRIDA 5,15%+PERMETRINA 40%+BUTOXIDO PIPERONILO);CHEMIE SA;46418;$9.330;;;38
7,80E+12;97020025;FAM;POWER BROUWER ULTRA PIPETA 21-40 KG (IMIDACLOPRIDA 5,15%+PERMETRINA 40%+BUTOXIDO PIPERONILO);CHEMIE SA;46418;$9.929;;;13
7,80E+12;97020021;FAM;POWER BROUWER ULTRA PIPETA 2-4 KG (IMIDACLOPRIDA 5,15%+PERMETRINA 40%+BUTOXIDO PIPERONILO);CHEMIE SA;46418;$8.092;;;31
7,80E+12;97020023;FAM;POWER BROUWER ULTRA PIPETA 5-10 KG (IMIDACLOPRIDA 5,15%+PERMETRINA 40%+BUTOXIDO PIPERONILO);CHEMIE SA;46418;$8.549;;;39
4,05E+12;264305;FAM;PRADAXA 150 MG 30 CAPSULAS [RT] (DABIGATRAN);BOEHRINGER INGELHEIM;46356;$83.757;;;9
4,05E+12;271506;FAM;PRADAXA 150 MG 60 CAPSULAS [RT] (DABIGATRAN);BOEHRINGER INGELHEIM;46477;$119.743;;;12
8,71E+12;971300121;FAM;PRAEPARAT T61 50ML X 1 [USO VETERINARIO];DISTRIVET LIMITADA;46265;$142.781;;;4
7,80E+12;19900136V;FAM;PRAMIPEXOL [BE] 1 MG 30 COMPRIMIDOS;GENERICOS VARIOS;46081;$13.442;;;87
7,80E+12;294526;FAM;PRAYANOL 100 MG 30 CAPSULAS (AMANTADINA);SANITAS;46691;$13.317;;;50
7,80E+12;152047;FAM;PRAZIVERMIC 2 COMPRIMIDOS (LEVAMISOL+PRAZIQUANTEL) [USO VETERINARIO];VETERINARIA DRAG PHARMA;46752;$3.500;;;10
7,80E+12;970500118;FAM;PRE ENTRENO XTREME BOOST X 20 EFERV. SAB. GUARANA GERMAN ENERGY;GERMAN ENERGY;46477;$7.407;;;22
8,04E+11;277175;FAM;PREDNISOLONA ACETATO 1% SUSPENSION OFTALMICA 5 ML;PHARMATECH;46538;$5.503;;;111
7,80E+12;19900021;FAM;PREDNISONA [BE] 20 MG 20 COMPRIMIDOS RECUBIERTOS;GENERICOS VARIOS;46660;$1.828;;;25503
7,80E+12;267931;FAM;PREDNISONA [BE] 5 MG 20 COMPRIMIDOS;GENERICOS VARIOS;46538;$592;;;11490
7,80E+12;13199;FAM;PREDUAL 10 COMPRIMIDOS (PARACETAMOL+MEPIRAMINA+PAMABRON);MAVER;46721;$1.687;;;2615
8,90E+12;19900062S;FAM;PREGABALINA [BE] 150 MG 30 CAPSULAS;GENERICOS VARIOS;46568;$5.293;;;1811
8,90E+12;19900063S;FAM;PREGABALINA [BE] 75 MG 30 CAPSULAS;GENERICOS VARIOS;46387;$3.408;;;3903
7,80E+12;256611;FAM;PREGALEX 150 MG 30 COMPRIMIDOS [BE] (PREGABALINA) ;ANDROMACO;46295;$35.814;;;17
7,80E+12;256612;FAM;PREGALEX 75 MG 30 COMPRIMIDOS [BE] (PREGABALINA) ;ANDROMACO;46234;$19.284;;;29
7,81E+12;77005041;FAM;PREGALIN 150 MG 30 COMPRIMIDOS [BE] (PREGABALINA);ITF FARMA;46538;$46.340;;;6
7,81E+12;268087;FAM;PREGALIN 75 MG 30 COMPRIMIDOS (PREGABALINA);ITF FARMA;46295;$24.923;;;14
7,80E+12;44440114;FAM;PREGOBIN 150 MG 30 CAPSULAS [BE] (PREGABALINA) ;RECALCINE;46022;$54.199;;;33
7,80E+12;254454;FAM;PREGOBIN 75 MG 30 CAPSULAS [BE] (PREGABALINA);RECALCINE;46112;$29.535;;;40
7,80E+12;271144;FAM;PRENAL 20 COM. REC X 21 (GESTODENO);MINTLAB;46326;$12.738;;;86
7,80E+12;272161;FAM;PRENAL COM. REC. X 21 (GESTODENO);MINTLAB;46326;$9.501;;;86
7,80E+12;268689;FAM;PRESTAT 150 MG 40 COMPRIMIDOS [BE] (PREGABALINA);BAGO;46538;$31.629;;;71
7,80E+12;277179;FAM;PRESTAT 50 MG 40 COMPRIMIDOS [BE] (PREGABALINA);BAGO;46721;$14.341;;;147
7,80E+12;268690;FAM;PRESTAT 75 MG 40 COMPRIMIDOS [BE] (PREGABALINA);BAGO;46568;$17.582;;;232
7,37E+11;99620199;FAM;PREWORKOUT 300 GRS. NARANJA                                 ;SCL;46404;$16.850;;;11
7,80E+12;4398;FAM;PRIMAQUIN 1 MG 30 COMPRIMIDOS RECUBIERTOS (ESTRADIOL);RECALCINE;47208;$19.550;;;75
7,80E+12;4365;FAM;PRIMAQUIN 2 MG 30 COMPRIMIDOS RECUBIERTOS (ESTRADIOL)     ;RECALCINE;47118;$18.309;;;259
7,80E+12;199421;FAM;PRIMIDONA 250 MG 50 COMPRIMIDOS ;GENERICOS VARIOS;46234;$9.748;;;121
7,80E+12;267504;FAM;PRIVEX 8% SOLUCION TOPICA LACA PARA UÑAS 3,3 ML (CICLOPIROXOLAMINA);BAGO;46691;$51.001;;;10
7,80E+12;970800105;FAM;PRO FUNGI X 60 CAPS. MIX 7 HONGOS FUNCIONALES;BIO SWISS LAB SPA;46240;$27.399;;;11
7,80E+12;16101038;FAM;PROALID 0,03% UNGUENTO 15 G. (TACROLIMUS);PHARMA INVESTI;46326;$19.230;;;27
7,80E+12;16101039;FAM;PROALID 0,1% UNGUENTO 15 G. (TACROLIMUS);PHARMA INVESTI;46326;$27.256;;;165
7,80E+12;12120066;FAM;PROBACILUS GOTAS 5ML (PROBIOTICOS);SANITAS;46183;$13.042;;;15
9,01E+11;99430127;FAM;PROBIO WOMAN MAX 60 CAPS. [GRUNE LEBEN] ;SERCOFAR;46477;$9.482;;;37
7,80E+12;9990271;FAM;PROBIO-3 30 CAPSULAS (PROBIOTICOS);SUPLALIM;46393;$6.569;;;121
7,80E+12;27701095;FAM;PROBIPLUS SENIOR ADULTO 30 CAPS. (VIT+MINER+PROBIOT+PREBIOT+EDELBERRY);MAVER CONSUMO;46203;$12.167;;;19
7,80E+12;97020032;FAM;PROCAPS POWER DIGESTIVE X 60 COMP [30 SACHET X 2 COMP] (PROBIOTICO) [USO VETERINARIO];CHEMIE SA;46438;$119.743;;;5
7,80E+12;97020033;FAM;PROCAPS POWER GASTRIC X 60 COMP [30 SACHET X 2 COMP] (PROBIOTICO) [USO VETERINARIO];CHEMIE SA;46438;$89.088;;;5
7,80E+12;252180;FAM;PROCION 20 MG 20 COMPRIMIDOS (PREDNISONA) ;EUROFARMA;46234;$4.998;;;344
7,80E+12;273518;FAM;PROCION 20 MG/5ML SUSPENSION ORAL 60 ML (PREDNISONA);EUROFARMA;46265;$8.654;;;176
7,80E+12;72104;FAM;PROCTOGEL CREMA TOPICA 30 G. (TRIBENOSIDO+LIDOCAINA);MAVER;46811;$11.843;;;571
8,44E+12;30400049;FAM;PROCTORAN 1% POMADA 30 G. (HIDROCORTISONA);FAES FARMA CHILE;46477;$17.155;;;58
7,80E+12;27705017;FAM;PROCTOWIPES TOALLITAS X 50 UNID. (HAMAMELIS+ALOE VERA);MAVER CONSUMO;46109;$8.987;;;23
7,80E+12;41009;FAM;PRODEL 2 MG/5ML JARABE 120 ML (CLORFENAMINA) ;PASTEUR;46568;$9.311;;;513
7,80E+12;41036;FAM;PRODEL 4 MG 20 COMPRIMIDOS (CLORFENAMINA) ;PASTEUR;47087;$4.657;;;204
7,80E+12;41031;FAM;PRODEL-B 10 COMPRIMIDOS (CLORFENAMINA+BETAMETASONA);PASTEUR;46752;$8.092;;;376
7,80E+12;41084;FAM;PRODEL-B 30 COMPRIMIDOS (CLORFENIRAMINA+BETAMETASONA);PASTEUR;46783;$10.253;;;545
7,80E+12;41032;FAM;PRODEL-B JARABE 120 ML (CLORFENAMINA+BETAMETASONA);PASTEUR;46326;$10.434;;;244
7,80E+12;4546;FAM;PROGENDO 100 MG 30 CAPSULAS BLANDAS (PROGESTERONA);RECALCINE;46356;$23.880;;;180
